Marka,Model,Yil,Km,Vites,Yakit,Fiyat,Tuketim
Ford,Focus 1.6 TDCi Trend X,2015,140000,Manuel Vites,Dizel,116000,6.0
Ford,Focus 1.6 TDCi Trend X,2011,200000,Manuel Vites,Dizel,54900,6.0
Ford,Focus 1.6 Ghia,2006,212000,Otomatik Vites,Benzin,52000,6.0
Ford,Focus 1.6 TDCi Comfort,2012,311000,Manuel Vites,Dizel,64900,6.0
Ford,Ranger Diğer,2019,9200,Otomatik Vites,Dizel,339000,7.0
Ford,Ranger 2.2 TDCi XLT,2016,44000,Otomatik Vites,Dizel,196750,8.0
Ford,Focus 1.6 Ti-VCT Trend X,2016,28000,Manuel Vites,Benzin,121000,6.0
Ford,Focus 1.5 TDCi Titanium,2017,18000,Otomatik Vites,Dizel,169000,6.0
Ford,Fiesta 1.4 TDCi Trend,2012,121000,Manuel Vites,Dizel,59900,6.0
Ford,Fiesta 1.5 TDCi Trend,2015,121000,Manuel Vites,Dizel,69900,6.0
Ford,Fiesta 1.4 TDCi Trend,2009,210000,Manuel Vites,Dizel,49900,6.0
Ford,Ranger 2.5 TDCi Hi-Rider,2009,310000,Manuel Vites,Dizel,49750,8.0
Ford,Fusion 1.4 TDCi Comfort,2006,244000,Manuel Vites,Dizel,49500,6.0
Ford,Focus 1.5 TDCi Trend X,2016,85000,Otomatik Vites,Dizel,121450,6.0
Ford,Kuga 1.5 TDCI Titanium,2017,69000,Otomatik Vites,Dizel,156500,6.0
Ford,Focus 1.5 TDCi Trend X,2015,124000,Otomatik Vites,Dizel,117500,6.0
Ford,Focus 1.5 TDCi Trend X,2015,99000,Otomatik Vites,Dizel,121850,6.0
Ford,Focus 1.5 TDCi Trend X,2015,95000,Otomatik Vites,Dizel,115850,6.0
Jeep,Cherokee 5.2,2000,249038,Otomatik Vites,Benzin,70750,8.0
Ford,Escort 1.3 C,1997,300000,Manuel Vites,Benzin,13750,5.5
Ford,Fiesta 1.4 TDCi Comfort,2007,260000,Manuel Vites,Dizel,39750,6.0
Ford,Focus 1.6 TDCi Trend X,2015,110000,Manuel Vites,Dizel,102750,6.0
Ford,Focus 1.6 Ti-VCT Trend X,2013,67000,Manuel Vites,Benzin,106750,6.0
Ford,Focus 1.6 TDCi Trend X,2017,75000,Manuel Vites,Dizel,126750,6.0
Ford,Focus 1.6 TDCi Trend,2012,181000,Manuel Vites,Dizel,67500,6.0
Ford,Fiesta 1.4 TDCi Comfort,2006,190000,Otomatik Vites,Dizel,44900,6.0
Ford,Focus 1.6 Ti-VCT Style,2014,72000,Otomatik Vites,Benzin,99800,6.0
Ford,Focus 1.5 TDCi Titanium,2018,38000,Manuel Vites,Dizel,163000,6.0
Ford,EcoSport 1.0 EcoBoost ST Line,2018,14000,Otomatik Vites,Benzin,159000,5.5
Ford,C-Max 1.6 TDCi Titanium,2009,120000,Manuel Vites,Dizel,84750,6.0
Ford,Focus 1.6 TDCi Titanium,2013,180000,Manuel Vites,Dizel,98250,6.0
Ford,Focus 1.6 TDCi Trend X,2016,71500,Manuel Vites,Dizel,114900,6.0
Ford,Focus 1.6 TDCi Trend X,2016,124800,Manuel Vites,Dizel,110500,6.0
Ford,Focus 1.6 TDCi Titanium X,2011,202000,Manuel Vites,Dizel,86750,6.0
Ford,Focus 1.5 TDCi Trend X,2019,3000,Otomatik Vites,Dizel,219750,6.0
Ford,Kuga 1.5 TDCI Titanium,2018,70000,Otomatik Vites,Dizel,207750,6.0
Ford,Focus 1.6 TDCi Trend,2007,220000,Manuel Vites,Dizel,53750,6.0
Ford,Fiesta 1.6 Titanium,2016,57000,Otomatik Vites,Benzin,121500,6.0
BMW,7 Serisi 740d xDrive Exclusive,2012,128707,Otomatik Vites,Dizel,597500,8.0
Ford,Focus 1.5 TDCi Trend X,2016,96000,Otomatik Vites,Dizel,121500,6.0
Ford,C-Max 1.6 Trend,2014,100000,Manuel Vites,Benzin,94500,6.0
Ford,Mondeo 2.0 TDCi Trend,2011,217000,Otomatik Vites,Dizel,79500,7.0
Ford,Focus 1.6 Ti-VCT Style,2015,39000,Otomatik Vites,Benzin,116000,6.0
Ford,Fiesta Diğer,2012,165000,Manuel Vites,Dizel,72500,6.0
Ford,Fiesta Diğer,2016,83800,Manuel Vites,Dizel,108000,6.0
Ford,Mondeo Diğer,2015,128700,Otomatik Vites,Benzin,155000,6.0
Ford,Focus 1.6 TDCi Titanium,2012,182571,Manuel Vites,Dizel,86900,6.0
Ford,Focus 1.5 TDCi Trend X,2016,100000,Otomatik Vites,Dizel,122900,6.0
Ford,Kuga 1.5 TDCI Titanium,2019,15000,Otomatik Vites,Dizel,222490,6.0
Ford,Focus 1.6 TDCi Trend X,2017,25663,Manuel Vites,Dizel,140000,6.0
Ford,Focus 1.6 TDCi Titanium,2015,180000,Manuel Vites,Dizel,108250,6.0
Ford,Focus 1.6 Ti-VCT Trend,2012,118000,Otomatik Vites,Benzin,83250,6.0
Ford,Focus 1.6 TDCi Trend X,2017,49000,Manuel Vites,Dizel,121500,6.0
Ford,Focus 1.5 TDCi Trend X,2015,85000,Otomatik Vites,Dizel,129750,6.0
Ford,Fiesta 1.4 TDCi Comfort,2004,240000,Manuel Vites,Dizel,35000,6.0
Ford,Fiesta 1.5 TDCi Trend,2013,175000,Manuel Vites,Dizel,74000,6.0
Ford,C-Max 1.6 TDCi Trend,2006,180000,Manuel Vites,Dizel,57500,6.0
Audi,Q7 3.0 TDI Quattro,2006,274654,Otomatik Vites,Dizel,162750,8.0
Ford,Focus 1.6 TDCi Titanium,2010,232000,Manuel Vites,Dizel,67000,6.0
Ford,Focus 1.6 TDCi Trend,2010,200000,Manuel Vites,Dizel,49000,6.0
Ford,Focus 1.6 TDCi Trend X,2012,183000,Manuel Vites,Dizel,77900,6.0
Ford,Focus 1.5 TDCi Titanium,2017,139000,Otomatik Vites,Dizel,148750,6.0
Ford,Fiesta 1.25 Trend,2012,83805,Manuel Vites,Benzin,68500,5.5
Ford,Focus 1.6 Ti-VCT Titanium,2015,48000,Otomatik Vites,Benzin,135000,6.0
Ford,Focus 1.6 Comfort,2011,205000,Manuel Vites,Benzin,55500,6.0
Ford,Fiesta Diğer,2012,172691,Manuel Vites,Dizel,71000,6.0
Ford,Focus 1.6 TDCi Trend X,2013,205000,Manuel Vites,Dizel,91900,6.0
Ford,Fiesta Diğer,2011,192000,Manuel Vites,Dizel,49500,6.0
Ford,Focus 1.6 TDCi Trend X,2017,84000,Manuel Vites,Dizel,128500,6.0
Ford,Focus 1.6 TDCi Trend X,2013,145000,Manuel Vites,Dizel,97500,6.0
Ford,Ranger 2.5 TDCi XLT,2008,146000,Manuel Vites,Dizel,55000,8.0
Ford,Focus 1.6 TDCi Trend X,2017,95000,Manuel Vites,Dizel,122000,6.0
Ford,Fiesta 1.4 TDCi Trend,2012,175400,Manuel Vites,Dizel,54750,6.0
Ford,Focus 1.6 TDCi Titanium X,2010,160000,Manuel Vites,Dizel,61250,6.0
Ford,Focus 1.6 Ghia,2001,250000,Otomatik Vites,Benzin,40000,6.0
Peugeot,2008 1.2 PureTech GT Line,2020,10,Otomatik Vites,Benzin,269500,5.5
Ford,Focus 1.5 TDCi Trend X,2015,120000,Otomatik Vites,Dizel,118000,6.0
Ford,Focus 1.5 TDCi Titanium,2015,127000,Otomatik Vites,Dizel,133750,6.0
Ford,Fiesta Diğer,2011,54000,Manuel Vites,Dizel,80500,6.0
Ford,Escort 1.8 CLX,1998,180000,Manuel Vites,Dizel,25500,5.5
Ford,Focus 1.6 TDCi Trend X,2011,177000,Manuel Vites,Dizel,48500,6.0
Ford,Focus 1.6 TDCi Style,2015,62000,Manuel Vites,Dizel,134000,6.0
Ford,Ranger 2.5 TDCi XLT,2011,418000,Manuel Vites,Dizel,45000,8.0
Ford,Focus 1.6 TDCi Trend X,2017,92000,Manuel Vites,Dizel,126750,6.0
Ford,Focus 1.6 Ti-VCT Trend X,2013,184000,Manuel Vites,Benzin,88750,6.0
Ford,C-Max 1.6 TDCi Titanium X,2013,203000,Manuel Vites,Dizel,115000,6.0
Ford,Fiesta 1.5 TDCi Trend,2013,119000,Manuel Vites,Dizel,74900,6.0
Ford,Focus 1.6 TDCi Collection,2011,125000,Manuel Vites,Dizel,79850,6.0
Ford,Focus 1.6 TDCi Trend X,2017,78000,Manuel Vites,Dizel,124500,6.0
Ford,Focus 1.6 Ambiente,2000,220000,Otomatik Vites,Benzin,46400,6.0
Ford,Focus 1.5 TDCi Trend X,2015,65000,Otomatik Vites,Dizel,134000,6.0
Ford,Fiesta 1.4 TDCi Trend,2012,124000,Manuel Vites,Dizel,71950,6.0
Ford,Focus 1.5 TDCi Trend X,2015,135200,Otomatik Vites,Dizel,114000,6.0
Ford,Fiesta 1.5 TDCi Trend X,2015,180000,Manuel Vites,Dizel,70450,6.0
Renault,Fluence 1.5 dCi Touch,2014,124000,Otomatik Vites,Dizel,105500,6.0
Ford,Focus 1.6 TDCi Titanium,2015,250000,Manuel Vites,Dizel,97000,6.0
Ford,Focus 1.6 Ambiente,2000,240000,Otomatik Vites,Benzin,39500,6.0
Ford,Fiesta 1.6 Collection,2008,60000,Otomatik Vites,Benzin,66500,6.0
Ford,Fiesta 1.4 TDCi Titanium,2010,159560,Manuel Vites,Dizel,63000,6.0
Ford,Focus 1.5 TDCi Trend X,2016,131000,Otomatik Vites,Dizel,126000,6.0
Ford,Focus 1.5 TDCi Trend X,2018,48000,Manuel Vites,Dizel,144750,6.0
Ford,Fusion Diğer,2006,245000,Manuel Vites,Dizel,40500,5.5
Ford,Focus 1.6 Ti-VCT Trend X,2016,104000,Manuel Vites,Benzin,118000,6.0
Ford,Focus 1.6 Comfort,2011,140000,Manuel Vites,Benzin,87950,6.0
Ford,Focus 1.6 TDCi Collection,2011,173000,Manuel Vites,Dizel,85950,6.0
Ford,Focus 1.6 Comfort,2011,192000,Otomatik Vites,Benzin,91950,6.0
Ford,Focus 1.5 TDCi Trend X,2016,147000,Otomatik Vites,Dizel,134500,6.0
Ford,Focus 1.6 TDCi Trend X,2015,106000,Manuel Vites,Dizel,122000,6.0
Ford,Focus 1.6 TDCi Trend X,2017,90000,Manuel Vites,Dizel,118500,6.0
Ford,Focus 1.6 TDCi Titanium,2013,93000,Manuel Vites,Dizel,97750,6.0
Ford,Fiesta 1.4 My Fiesta,2010,128000,Otomatik Vites,Benzin,71300,6.0
Ford,Mondeo 1.6 Titanium,2008,230000,Manuel Vites,Benzin,63000,6.0
Ford,Fiesta 1.6 Comfort,2006,119000,Otomatik Vites,Benzin,48900,6.0
BMW,5 Serisi 520d xDrive Pure,2018,59854,Otomatik Vites,Dizel,594500,7.0
Ford,Fiesta 1.5 TDCi Titanium,2013,120000,Manuel Vites,Dizel,79900,6.0
Ford,Ranger 2.2 TDCi XLT,2017,79000,Otomatik Vites,Dizel,215900,8.0
Ford,Focus 1.6 Ti-VCT Titanium,2011,175000,Manuel Vites,Benzin,85500,6.0
Ford,Fiesta 1.4 Collection,2009,165000,Manuel Vites,Benzin,36000,6.0
Ford,Fiesta 1.4 TDCi Comfort,2008,250000,Manuel Vites,Dizel,45000,6.0
Ford,Focus 1.6 TDCi Trend X,2013,240000,Manuel Vites,Dizel,75000,6.0
Ford,Focus 1.6 TDCi Trend X,2010,177000,Manuel Vites,Dizel,55000,6.0
Ford,Focus 1.6 TDCi Trend,2013,147000,Manuel Vites,Dizel,77500,6.0
Ford,Focus 1.6 TDCi Trend X,2016,80000,Manuel Vites,Dizel,116000,6.0
Ford,Focus 1.5 TDCi Trend X,2018,55565,Otomatik Vites,Dizel,152500,6.0
Ford,Focus 1.6 TDCi Trend X,2017,101500,Manuel Vites,Dizel,123000,6.0
Ford,Focus 1.6 Ambiente,2001,270000,Otomatik Vites,Benzin,45000,6.0
Ford,Focus 1.6 TDCi Trend X,2011,140000,Manuel Vites,Dizel,83000,6.0
Ford,Focus 1.5 TDCi Trend X,2018,70482,Otomatik Vites,Dizel,151900,5.5
Ford,Focus 1.6 TDCi Trend X,2017,91197,Manuel Vites,Dizel,116750,6.0
Ford,Focus 1.6 Ti-VCT Style,2011,195000,Manuel Vites,Benzin,87500,6.0
Ford,EcoSport 1.5 TDCI ST Line,2018,27000,Manuel Vites,Dizel,164000,6.0
Ford,Focus 1.6 TDCi Trend X,2014,116000,Manuel Vites,Dizel,96900,6.0
Ford,Fiesta 1.0 Trend,2018,15000,Otomatik Vites,Benzin,132650,5.5
Jeep,Wrangler 2.8 CRD,2014,54000,Otomatik Vites,Dizel,457500,8.0
Ford,Focus 1.6 Ti-VCT Trend X,2015,69500,Manuel Vites,Benzin,113000,6.0
Ford,Fusion 1.6 Comfort,2010,18000,Otomatik Vites,Benzin,85900,6.0
Ford,Focus 1.6 TDCi Titanium,2016,120000,Manuel Vites,Dizel,136500,5.5
Ford,Focus 1.6 TDCi Titanium X,2014,103000,Manuel Vites,Dizel,123500,6.0
Ford,Focus 1.5 TDCi Trend X,2016,91000,Otomatik Vites,Dizel,126950,6.0
Ford,Kuga 1.6 EcoBoost Selective,2013,108000,Otomatik Vites,Benzin,139950,6.0
Ford,Ranger 3.2 TDCi Wild Trak,2015,72000,Otomatik Vites,Dizel,164900,8.0
Ford,Fiesta 1.5 TDCi Trend X,2014,126000,Manuel Vites,Dizel,85000,6.0
Ford,Fusion 1.6 Lux,2005,210000,Manuel Vites,Benzin,39250,6.0
Ford,Fiesta 1.4 TDCi Titanium,2012,155000,Manuel Vites,Dizel,63250,6.0
Ford,Focus 1.6 TDCi Trend X,2013,244000,Manuel Vites,Dizel,72500,6.0
Ford,B-Max 1.6 TDCi Titanium,2014,163000,Manuel Vites,Dizel,83750,6.0
Ford,Grand C-Max 1.6 TDCI  Titanium X,2011,159000,Manuel Vites,Dizel,102750,6.0
Ford,Mondeo 2.0 TDCi Trend,2012,270000,Otomatik Vites,Dizel,84000,7.0
Ford,Focus 1.6 TDCi Trend X,2017,110000,Manuel Vites,Dizel,129000,6.0
Ford,Fiesta 1.4 TDCi Comfort,2005,211000,Manuel Vites,Dizel,36500,6.0
Ford,Focus 1.6 Collection,2011,213000,Otomatik Vites,Benzin,75500,5.5
Ford,Focus 1.6 TDCi Trend X,2016,134000,Manuel Vites,Dizel,150000,6.0
BMW,5 Serisi 520d xDrive Pure,2018,59854,Otomatik Vites,Dizel,594500,7.0
Ford,B-Max 1.5 TDCi Titanium,2012,175000,Manuel Vites,Dizel,69000,6.0
Ford,Focus 1.6 TDCi Trend X,2014,154000,Manuel Vites,Dizel,96000,6.0
Ford,Fiesta 1.25 Trend,2010,119000,Manuel Vites,Benzin,58500,5.5
Ford,Fiesta 1.0 Titanium,2018,20000,Otomatik Vites,Benzin,126000,5.5
Ford,Focus 1.5 TDCi Trend X,2017,85000,Otomatik Vites,Dizel,143000,6.0
Ford,Focus 1.5 TDCi Titanium,2017,93000,Otomatik Vites,Dizel,155000,6.0
Ford,Mondeo 2.0 Ghia,1997,327000,Manuel Vites,Benzin,23250,7.0
Ford,Fiesta 1.5 TDCi Titanium,2013,186000,Manuel Vites,Dizel,82500,6.0
Ford,C-Max 1.6 TDCi Titanium X,2012,160500,Manuel Vites,Dizel,115000,6.0
Ford,Focus 1.5 TDCi Trend X,2016,110000,Otomatik Vites,Dizel,121750,5.5
Ford,Fusion 1.6 Comfort,2011,170000,Otomatik Vites,Benzin,63500,6.0
Ford,Mondeo Diğer,2015,140000,Otomatik Vites,Benzin,128750,6.0
Ford,Fiesta 1.6 Ti-VCT Trend X,2016,95000,Otomatik Vites,Benzin,98900,6.0
Ford,Fiesta 1.6 Titanium,2013,86000,Otomatik Vites,Benzin,87500,6.0
Ford,Focus 1.6 Ti-VCT Trend X,2018,34000,Otomatik Vites,Benzin,145000,6.0
Ford,Focus 1.5 TDCi Trend X,2015,108000,Otomatik Vites,Dizel,115000,6.0
Ford,Focus 1.6 TDCi Titanium,2013,115000,Manuel Vites,Dizel,109000,6.0
Ford,Fiesta 1.6 Trend X,2015,69000,Otomatik Vites,Benzin,98500,6.0
Ford,Focus 1.6 TDCi Trend X,2017,76000,Manuel Vites,Dizel,126500,6.0
Renault,Fluence 1.5 dCi Touch,2014,130000,Otomatik Vites,Dizel,104000,7.0
Ford,Focus 1.5 TDCi Trend X,2018,78000,Otomatik Vites,Dizel,133000,6.0
Ford,Fiesta 1.4 Fun,2000,237000,Manuel Vites,Benzin,29750,6.0
Ford,Focus 1.6 TDCi Trend X,2016,123000,Manuel Vites,Dizel,107500,6.0
Ford,Fiesta 1.6 Ti-VCT Trend X,2017,134000,Otomatik Vites,Benzin,93500,6.0
Ford,Focus 1.5 TDCi Style,2015,19000,Otomatik Vites,Dizel,139999,6.0
Ford,Focus 1.5 TDCi Titanium,2015,107000,Otomatik Vites,Dizel,139900,6.0
Ford,Focus 1.6 Ti-VCT Trend X,2016,53000,Manuel Vites,Benzin,105000,6.0
Ford,Fiesta Diğer,2015,87700,Manuel Vites,Dizel,89800,6.0
Ford,Fiesta 1.4 TDCi Comfort,2007,183000,Manuel Vites,Dizel,45750,6.0
Ford,Focus 1.6 TDCi Titanium,2013,114000,Manuel Vites,Dizel,91950,6.0
Ford,Fiesta 1.5 TDCi Trend X,2016,126000,Manuel Vites,Dizel,73950,6.0
Ford,Focus 1.5 TDCi Titanium,2015,167000,Otomatik Vites,Dizel,121950,6.0
Ford,Kuga 1.6 EcoBoost Selective,2013,152000,Otomatik Vites,Benzin,121500,6.0
Ford,Focus 1.6 TDCi Trend X,2017,56000,Manuel Vites,Dizel,127750,6.0
Ford,Focus 1.6 TDCi Trend X,2015,107000,Manuel Vites,Dizel,98900,6.0
Ford,Focus 1.5 TDCi Titanium,2015,115000,Otomatik Vites,Dizel,132500,6.0
Ford,Kuga 2.0 TDCi Titanium,2011,125292,Otomatik Vites,Dizel,121500,7.0
Ford,Kuga 1.5 TDCI Titanium,2017,55246,Otomatik Vites,Dizel,222500,6.0
Audi,Q7 3.0 TDI Quattro,2006,274654,Otomatik Vites,Dizel,162750,8.0
Ford,Ranger 2.2 TDCi XLT,2017,67155,Otomatik Vites,Dizel,268500,8.0
Ford,Ranger 2.2 TDCi XLT,2016,99000,Manuel Vites,Dizel,143750,8.0
Ford,Focus 1.5 TDCi Trend X,2015,117000,Otomatik Vites,Dizel,129750,6.0
Ford,Focus 1.5 TDCi Trend X,2016,78000,Otomatik Vites,Dizel,135750,6.0
Ford,Focus 1.6 TDCi Trend X,2013,153000,Manuel Vites,Dizel,102000,6.0
Ford,Focus 1.5 TDCi Titanium,2016,187000,Otomatik Vites,Dizel,125500,6.0
Ford,Fiesta 1.4 TDCi Comfort,2006,140000,Otomatik Vites,Dizel,59750,5.5
Ford,Fiesta Diğer,2016,30000,Manuel Vites,Dizel,108900,6.0
Ford,Fiesta 1.4 TDCi Comfort,2005,260000,Manuel Vites,Dizel,37500,6.0
Ford,Mondeo Diğer,2016,169000,Otomatik Vites,Benzin,185650,6.0
Ford,Focus 1.6 TDCi Trend X,2017,65000,Manuel Vites,Dizel,116750,6.0
Ford,Focus 1.6 TDCi Trend X,2009,209000,Manuel Vites,Dizel,59900,6.0
Ford,Fiesta 1.4 TDCi Comfort,2006,185000,Manuel Vites,Dizel,43900,6.0
Ford,Focus 1.6 TDCi Trend,2013,187000,Manuel Vites,Dizel,72000,6.0
Ford,Focus 1.6 TDCi Ghia,2006,217000,Manuel Vites,Dizel,51000,6.0
Ford,Fiesta 1.6 Titanium X,2014,72000,Otomatik Vites,Benzin,99950,6.0
Ford,Focus 1.0 EcoBoost GTDi Trend X,2012,99000,Manuel Vites,Benzin,76900,5.5
Ford,Focus 1.5 TDCi Trend X,2015,94000,Otomatik Vites,Dizel,121750,6.0
Peugeot,2008 1.2 PureTech GT Line,2020,10,Otomatik Vites,Benzin,269500,5.5
Ford,Focus 1.5 TDCi Trend X,2016,64502,Otomatik Vites,Dizel,131999,6.0
Ford,Focus 1.6 TDCi Trend X,2017,88000,Manuel Vites,Dizel,122000,6.0
Ford,Focus 1.5 TDCi Trend X,2016,110000,Otomatik Vites,Dizel,121000,6.0
Ford,Focus 1.5 TDCi Trend X,2017,62000,Otomatik Vites,Dizel,128850,6.0
Ford,B-Max 1.4 Trend,2013,183000,Manuel Vites,Benzin,71950,6.0
Ford,Focus 1.6 TDCi Trend X,2012,230000,Manuel Vites,Dizel,78500,6.0
Ford,Fiesta 1.4 TDCi Comfort,2007,349000,Manuel Vites,Dizel,38000,6.0
Ford,Focus 1.6 TDCi Collection,2010,242700,Manuel Vites,Dizel,71000,5.5
Ford,Focus 1.6 Ghia,2003,220000,Manuel Vites,Benzin,42500,6.0
Ford,Focus 1.8 Comfort,2004,320000,Manuel Vites,Dizel,40000,7.0
Ford,Mondeo 2.0 TDCi,2011,227000,Otomatik Vites,Dizel,101900,7.0
Ford,Fiesta 1.5 TDCi Trend X,2014,139800,Manuel Vites,Dizel,81250,6.0
Ford,Focus 1.6 Ghia Otm.,2006,227000,Otomatik Vites,Dizel,58000,6.0
Ford,C-Max 1.6 TDCi Trend,2006,200000,Otomatik Vites,Dizel,62000,6.0
Ford,Focus 1.6 Ti-VCT Titanium X,2013,133500,Otomatik Vites,Benzin,110000,6.0
Ford,Focus 1.6 TDCi Trend,2007,192000,Otomatik Vites,Dizel,76700,6.0
Ford,Fiesta 1.6 Titanium X,2016,25000,Otomatik Vites,Benzin,118000,6.0
Ford,Escort 1.6 CL,1998,153000,Manuel Vites,Benzin,17500,6.0
Ford,Focus 1.6 Ti-VCT Titanium X,2013,131500,Otomatik Vites,Benzin,103000,6.0
Jeep,Wrangler 2.8 CRD,2014,54000,Otomatik Vites,Dizel,457500,8.0
Ford,Focus 1.6 Ghia,2001,218000,Manuel Vites,Benzin,44750,6.0
Ford,Fiesta 1.4 TDCi Titanium,2012,136000,Manuel Vites,Dizel,70750,6.0
Ford,Focus 1.5 TDCi Trend X,2018,86000,Otomatik Vites,Dizel,146750,6.0
Ford,Focus 1.6 Trend X,2017,57000,Otomatik Vites,Benzin,136000,7.0
Ford,Fiesta 1.6 Ti-VCT Trend X,2016,96000,Otomatik Vites,Benzin,98750,7.0
Ford,Mondeo 2.0 GLX,1998,211000,Manuel Vites,Benzin,26500,7.0
Ford,Ka 1.3,1999,85000,Manuel Vites,Benzin,18250,5.5
Ford,B-Max 1.6 TDCi Titanium X,2015,76000,Otomatik Vites,Benzin,110000,7.0
Ford,Mondeo 1.6 Titanium,2008,197000,Manuel Vites,Benzin,81000,6.0
Ford,Focus 1.6 TDCi Style,2011,179500,Manuel Vites,Dizel,83000,6.0
Ford,Fiesta 1.4 TDCi Sport,2006,338000,Manuel Vites,Dizel,26500,6.0
Ford,Fiesta 1.4 Comfort,2005,220000,Manuel Vites,Dizel,41000,6.0
Ford,Focus 1.6 TDCi Titanium,2011,204450,Manuel Vites,Dizel,67500,6.0
Ford,Fiesta 1.4 TDCi Titanium X,2011,156500,Manuel Vites,Dizel,65000,6.0
Ford,Diğer Diğer,2015,182,Manuel Vites,Dizel,75900,7.0
Ford,Focus 1.6 TDCi Trend X,2016,84000,Manuel Vites,Dizel,88500,6.0
Ford,Mondeo 1.6 Titanium,2008,355000,Manuel Vites,Benzin,60000,6.0
Ford,Focus 1.6 Ti-VCT,2015,15000,Manuel Vites,Benzin,120000,6.0
Ford,Mondeo 1.5 Ecoboost Titanium,2015,178000,Otomatik Vites,Benzin,172000,6.0
Hyundai,Tucson 1.6 GDI Style,2015,75000,Otomatik Vites,Benzin,160000,6.0
Ford,Fiesta 1.4,2006,290000,Manuel Vites,Dizel,21000,6.0
Ford,Focus 1.6 TDCi Titanium,2012,131000,Manuel Vites,Dizel,113500,6.0
Ford,Fiesta 1.4 Titanium,2010,177000,Manuel Vites,Benzin,66000,7.0
Ford,Fiesta 1.4 Titanium X,2012,93750,Manuel Vites,Benzin,62750,6.0
Ford,Focus 1.5 TDCi Trend X,2015,125000,Otomatik Vites,Dizel,128500,6.0
Ford,Fiesta 1.5 TDCi Trend X,2016,96000,Manuel Vites,Dizel,93750,6.0
Ford,Fiesta 1.4 Titanium,2013,182000,Manuel Vites,Benzin,85000,6.0
Ford,Focus 1.5 TDCi Titanium,2015,79000,Manuel Vites,Dizel,116000,6.0
Ford,Focus 1.6 TDCi Trend X,2015,83,Manuel Vites,Dizel,114000,7.0
Ford,Focus 1.6 TDCi Titanium,2010,360000,Manuel Vites,Dizel,80000,6.0
Ford,Diğer Diğer,2010,210674,Manuel Vites,Dizel,39000,7.0
Ford,Escort,1999,200000,Manuel Vites,Benzin,23000,6.0
Ford,Focus 1.6 TDCi Trend X,2013,97270,Manuel Vites,Dizel,102500,6.0
Ford,Fiesta 1.4 TDCi Trend,2011,170000,Manuel Vites,Dizel,58500,6.0
Ford,Fiesta 1.4 TDCi Trend,2012,150000,Manuel Vites,Dizel,70000,6.0
Ford,Fiesta 1.5 TDCi Trend,2013,164000,Manuel Vites,Dizel,57000,6.0
Ford,Focus 1.6 Ti-VCT Trend,2010,241000,Manuel Vites,Dizel,58500,7.0
Ford,Focus 1.6 Collection,2004,192908,Manuel Vites,Benzin,48800,6.0
Ford,Focus 1.6 TDCi Trend X,2014,63000,Manuel Vites,Dizel,127500,6.0
Jeep,Cherokee 5.2,2000,249038,Otomatik Vites,Benzin,70750,8.0
Ford,Fiesta 1.0 Titanium,2019,0,Otomatik Vites,Benzin,160000,5.5
Ford,Focus 1.6 TDCi Collection,2009,196000,Manuel Vites,Dizel,66250,6.0
Ford,Focus 1.6 Ghia,2000,268000,Manuel Vites,Benzin,42000,6.0
Ford,Focus 1.6 Ghia,2006,255,Manuel Vites,Dizel,47500,7.0
Ford,Focus 1.8 Di Ghia,2000,255,Manuel Vites,Dizel,35000,7.0
Ford,Focus 1.8 Di Ghia,2000,255,Manuel Vites,Dizel,35500,6.0
Ford,Focus 1.6 TDCi Collection,2008,263000,Manuel Vites,Dizel,53000,6.0
Ford,Focus 1.6 Collection,2004,1000,Manuel Vites,Benzin,43500,6.0
Ford,C-Max 1.6 Trend,2010,114000,Manuel Vites,Benzin,83500,7.0
Ford,Focus 1.6 TDCi Trend X,2017,84500,Manuel Vites,Dizel,130000,6.0
Ford,Focus 1.6 TDCi Trend X,2017,70895,Manuel Vites,Dizel,139250,6.0
Ford,Focus 1.6 TDCi Titanium,2011,127800,Manuel Vites,Dizel,74950,6.0
Ford,Focus 1.6 Collection,2011,154000,Manuel Vites,Benzin,44500,6.0
Ford,B-Max 1.6 TDCi Titanium X,2013,137200,Manuel Vites,Dizel,95500,6.0
Ford,Focus 1.5 TDCi Trend X,2017,57000,Otomatik Vites,Dizel,150000,6.0
Ford,Fiesta 1.25 Trend,2013,53350,Manuel Vites,Benzin,76000,5.5
Ford,Fiesta 1.4 Comfort,2004,202000,Manuel Vites,Dizel,43750,6.0
Mercedes,A Serisi A 180 CDI BlueEfficiency Style,2014,182000,Otomatik Vites,Dizel,199500,6.0
Ford,Focus 1.5 TDCi Trend X,2015,71500,Otomatik Vites,Dizel,134750,6.0
Ford,Focus 1.6 Ambiente,2001,230000,Manuel Vites,Benzin,36000,7.0
Ford,Focus 1.6 TDCi Trend,2012,135524,Manuel Vites,Dizel,108250,6.0
Ford,Focus 1.6 TDCi Trend X,2014,107000,Manuel Vites,Dizel,108000,6.0
Ford,Focus 1.5 TDCi Trend X,2015,137800,Otomatik Vites,Dizel,113500,6.0
Ford,Focus 1.5 TDCi Trend X,2016,149000,Otomatik Vites,Dizel,124500,6.0
Ford,Scorpio 2.0,1990,2222,Manuel Vites,Benzin,6250,7.0
Ford,Focus 1.6 Ti-VCT Titanium,2014,90000,Otomatik Vites,Benzin,102750,6.0
Ford,Focus 1.6 TDCi Trend X,2015,184000,Manuel Vites,Dizel,107500,6.0
